"id","nframes_tot","nframes_ppt","nframes_av","nframes_pal","nframes_figs","prop_nenjoy_tot","prop_nenjoy_ppt","prop_nenjoy_av","prop_nenjoy_pal","prop_nenjoy_figs","prop_nfuzz_tot","prop_nfuzz_ppt","prop_nfuzz_av","prop_nfuzz_pal","prop_nfuzz_figs","prop_nneut_tot","prop_nneut_ppt","prop_nneut_av","prop_nneut_pal","prop_nneut_figs","prop_nemo_tot","prop_nemo_ppt","prop_nemo_av","prop_nemo_pal","prop_nemo_figs","prop_nengaged_tot","prop_nengaged_ppt","prop_nengaged_av","prop_nengaged_pal","prop_nengaged_figs","prop_ndisengaged_tot","prop_ndisengaged_ppt","prop_ndisengaged_av","prop_ndisengaged_pal","prop_ndisengaged_figs","prop_ngazes_tot","prop_ngazes_ppt","prop_ngazes_av","prop_ngazes_pal","prop_ngazes_figs","prop_aenjoy_tot","prop_aenjoy_ppt","prop_aenjoy_av","prop_aenjoy_pal","prop_aenjoy_figs","prop_afuzz_tot","prop_afuzz_ppt","prop_afuzz_av","prop_afuzz_pal","prop_afuzz_figs","prop_aneut_tot","prop_aneut_ppt","prop_aneut_av","prop_aneut_pal","prop_aneut_figs","prop_aemo_tot","prop_aemo_ppt","prop_aemo_av","prop_aemo_pal","prop_aemo_figs","prop_aengaged_tot","prop_aengaged_ppt","prop_aengaged_av","prop_aengaged_pal","prop_aengaged_figs","prop_adisengaged_tot","prop_adisengaged_ppt","prop_adisengaged_av","prop_adisengaged_pal","prop_adisengaged_figs","prop_agazes_tot","prop_agazes_ppt","prop_agazes_av","prop_agazes_pal","prop_agazes_figs","prop_shared_paf_tot","prop_shared_paf_ppt","prop_shared_paf_av","prop_shared_paf_pal","prop_shared_paf_figs","prop_shared_val_tot","prop_shared_val_ppt","prop_shared_val_av","prop_shared_val_pal","prop_shared_val_figs","prop_shared_neu_tot","prop_shared_neu_ppt","prop_shared_neu_av","prop_shared_neu_pal","prop_shared_neu_figs","prop_sync_gaze_tot","prop_sync_gaze_ppt","prop_sync_gaze_av","prop_sync_gaze_pal","prop_sync_gaze_figs","prop_sync_eng_tot","prop_sync_eng_ppt","prop_sync_eng_av","prop_sync_eng_pal","prop_sync_eng_figs"
"C3A02",27180,1444,12607,13129,25736,0.281357435954309,0.835352815395581,0.295550091219164,0.20803619354344,0.251052713661884,0.0426231932276071,0,0,0.0884134652250594,0.0449547723019339,0.676019370818084,0.164647184604419,0.704449908780836,0.703550341231501,0.703992514036182,0.238734242726701,0.835352815395581,0.295550091219164,0.11962272831838,0.20609794135995,0.756675567423231,1,0.79794575509549,0.690405084615974,0.742917597272834,0.13922266726005,0,0.0649975926817525,0.225438394976644,0.147094549586615,0.617452900163181,1,0.732948162413738,0.464966689639329,0.595823047686219,0.0864438630752791,0.648610121168924,0.065598477036567,0.0463858633559296,0.0557973267018962,0,0,0,0,0,0.913556136924721,0.351389878831076,0.934401522963433,0.95361413664407,0.944202673298104,0.0864438630752791,0.648610121168924,0.065598477036567,0.0463858633559296,0.0557973267018962,0.995755987747721,1,1,0.991240764719324,0.995522155595359,0,0,0,0,0,0.995755987747721,1,1,0.991240764719324,0.995522155595359,0.0732294250490541,0.607483492296405,0.0633774886967558,0.0269151138716356,0.0448378041172801,0.737810521639332,0.735876742479824,0.765606409137781,0.711141783605552,0.737913287585777,0.664581096590278,0.128393250183419,0.702228920441025,0.684226669733916,0.693075483468497,0.753924559184584,1,0.80004835589942,0.683436710314726,0.740252090941218,0.75370136150584,1,0.80004835589942,0.682977257064094,0.740016491930734
"C3B12",22656,1298,7429,13929,21358,0.0728642096350105,0.743993371996686,0.0612077228536218,0.0208198722090602,0.0347117558402411,0,0,0,0,0,0.927135790364989,0.256006628003314,0.938792277146378,0.97918012779094,0.965288244159759,0.0728642096350105,0.743993371996686,0.0612077228536218,0.0208198722090602,0.0347117558402411,0.991566641381464,1,0.97369153674833,1,0.991048169374319,0,0,0,0,0,0.991566641381464,1,0.97369153674833,1,0.991048169374319,0.0343073251992256,0.537234042553192,0.0218059826670394,0,0.00739932647156477,0,0,0,0,0,0.965692674800774,0.462765957446808,0.978194017332961,1,0.992600673528435,0.0343073251992256,0.537234042553192,0.0218059826670394,0,0.00739932647156477,0.990934418254986,0.836653386454183,1,1,1,0,0,0,0,0,0.990934418254986,0.836653386454183,1,1,1,0.0308892496392496,0.537053979871912,0.0136986301369863,0,0.00464829483470094,0.956800144300144,0.69807868252516,0.952753704221415,0.97918012779094,0.970212967793957,0.925910894660895,0.161024702653248,0.939055074084428,0.97918012779094,0.965564672959256,0.982385550786838,0.836653386454183,0.97369153674833,1,0.991048169374319,0.982385550786838,0.836653386454183,0.97369153674833,1,0.991048169374319
"C3D07",14378,791,6403,7184,13587,0.206665696405181,0.968394437420986,0.204927584484768,0.121399769585253,0.160142073971122,0,0,0,0,0,0.793334303594819,0.0316055625790139,0.795072415515232,0.878600230414747,0.839857926028878,0.206665696405181,0.968394437420986,0.204927584484768,0.121399769585253,0.160142073971122,0.870164939424901,0.922882427307206,0.846714092140921,0.883973169687455,0.866935171559136,0.0883812582104802,0,0.0848577235772358,0.101327244184387,0.0937959879172798,0.781783681214421,0.922882427307206,0.761856368563686,0.782645925503068,0.773139183641856,0.198329272537417,1,0.170545057004529,0.136275055679287,0.152425112239641,0,0,0,0,0,0.801670727462583,0,0.829454942995471,0.863724944320713,0.847574887760359,0.198329272537417,1,0.170545057004529,0.136275055679287,0.152425112239641,0.997838516245991,1,1,0.995684855233853,0.997718407301097,0,0,0,0,0,0.997838516245991,1,1,0.995684855233853,0.997718407301097,0.0994245757156384,0.967866323907455,0.068253704011986,0.0290898617511521,0.0472550382209868,0.808653215820526,0.967866323907455,0.802896620609289,0.795794930875576,0.799088873446066,0.709228640104888,0,0.734642916597303,0.766705069124424,0.751833835225079,0.869822918191131,0.919205298013245,0.846714092140921,0.883973169687455,0.866935171559136,0.869822918191131,0.919205298013245,0.846714092140921,0.883973169687455,0.866935171559136
"C3G02",25042,1581,10897,12564,23461,0.141260580162709,0.773561037318153,0.109788974621177,0.0861666666666667,0.0973326888429934,0.0569479825786835,0.0626185958254269,0.0530817142325927,0.0596666666666667,0.0565540273322494,0.801791437258608,0.16382036685642,0.83712931114623,0.854166666666667,0.846113283824757,0.084312597584025,0.710942441492726,0.0567072603885842,0.0265,0.0407786615107439,0.836165244000644,0.686274509803922,0.926216640502355,0.776758409785933,0.846355622446786,0.0226284425833468,0,0,0.045227748269757,0.0241668458396044,0.813536801417297,0.686274509803922,0.926216640502355,0.731530661516176,0.822188776607181,0.209196969089524,0.979127134724858,0.134807745250987,0.176574408343361,0.15709271466484,0,0,0,0,0,0.790803030910476,0.0208728652751423,0.865192254749014,0.823425591656639,0.84290728533516,0.209196969089524,0.979127134724858,0.134807745250987,0.176574408343361,0.15709271466484,0.964474104859335,0.987349778621126,0.956501789483344,0.968515861629205,0.962931365439577,0,0,0,0,0,0.964474104859335,0.987349778621126,0.956501789483344,0.968515861629205,0.962931365439577,0.0894013779446347,0.773561037318153,0.0495491307985498,0.0345349130325183,0.0416629887898314,0.780601509963282,0.794433902593295,0.803941619410616,0.757667422905638,0.779636331538529,0.691200132018648,0.0208728652751423,0.754392488612067,0.72313250987312,0.737973342748698,0.836570231283746,0.698924731182796,0.935174069627851,0.768052869116699,0.845935361707622,0.819405270368281,0.686274509803922,0.909409917813279,0.757817537072856,0.828463226750441
"C3G04",18641,630,4862,13149,18011,0.167272520731569,0.622222222222222,0.0540929658576717,0.189037477298993,0.150388784165881,0,0,0,0,0,0.832727479268431,0.377777777777778,0.945907034142328,0.810962522701007,0.849611215834119,0.167272520731569,0.622222222222222,0.0540929658576717,0.189037477298993,0.150388784165881,0.83192961750979,1,1,0.761730930108753,0.826050746765865,0.110562738050534,0,0,0.156741957563313,0.114430070512465,0.721366879459256,1,1,0.604988972545441,0.711620676253401,0.340596515829783,0.850943396226415,0.113533525298231,0.403985093923492,0.325578812947643,0,0,0,0,0,0.659403484170217,0.149056603773585,0.886466474701769,0.596014906076508,0.674421187052357,0.340596515829783,0.850943396226415,0.113533525298231,0.403985093923492,0.325578812947643,0.973679969919966,0.968646864686469,0.989716166186754,0.967982356072705,0.973849314307923,0,0,0,0,0,0.973679969919966,0.968646864686469,0.989716166186754,0.967982356072705,0.973849314307923,0.14594996001371,0.739622641509434,0.0322912381735911,0.165593528149249,0.127415174363808,0.809608134353936,0.888679245283019,0.896955985191279,0.771091299323097,0.807139491046183,0.663658174340226,0.149056603773585,0.864664747017688,0.605497771173848,0.679724316682375,0.816511790299189,0.968646864686469,0.989716166186754,0.745455928207468,0.811393037588141,0.813933501638288,0.968646864686469,0.989716166186754,0.741805460491292,0.808727999555827
"C3I09",11070,2990,8080,0,8080,0.103124706765506,0.339464882943144,0.0109560453893309,NA,0.0109560453893309,0.0564886928779206,0.0230769230769231,0.0695187165775401,NA,0.0695187165775401,0.840386600356573,0.637458193979933,0.919525238033129,NA,0.919525238033129,0.0466360138875856,0.316387959866221,-0.0585626711882092,NA,-0.0585626711882092,0.962980496118159,0.955767869780609,0.965615305067218,NA,0.965615305067218,0.0172315849270971,0,0.0235263702171665,NA,0.0235263702171665,0.945748911191062,0.955767869780609,0.942088934850052,NA,0.942088934850052,0.210157458814963,0.524080267558528,0.0927847942978617,NA,0.0927847942978617,0,0,0,NA,0,0.789842541185037,0.475919732441472,0.907215205702138,NA,0.907215205702138,0.210157458814963,0.524080267558528,0.0927847942978617,NA,0.0927847942978617,0.997766402978129,0.991973244147157,1,NA,1,0,0,0,NA,0,0.997766402978129,0.991973244147157,1,NA,1,0.0937412029651872,0.334113712374582,0,NA,0,0.834005817772356,0.781605351170569,0.854441111256032,NA,0.854441111256032,0.740264614807169,0.447491638795987,0.854441111256032,NA,0.854441111256032,0.963558106169297,0.95930644019816,0.965133044960021,NA,0.965133044960021,0.961932089909134,0.953290870488323,0.965133044960021,NA,0.965133044960021
"C3I10",16586,961,6695,8930,15625,0.391070198509612,0.976670201484624,0.22350455136541,0.445007888212756,0.354319180087848,0.0151543615755526,0,0.0393368010403121,0,0.0161054172767204,0.593775439914835,0.0233297985153765,0.737158647594278,0.554992111787244,0.629575402635432,0.37591583693406,0.976670201484624,0.184167750325098,0.445007888212756,0.338213762811127,0.942598187311178,0.877211238293444,0.913816280806572,0.971328985833146,0.946629033292706,0,0,0,0,0,0.942598187311178,0.877211238293444,0.913816280806572,0.971328985833146,0.946629033292706,0.565896163620961,1,0.681386586284853,0.433370660694289,0.539094121426277,0,0,0,0,0,0.434103836379039,0,0.318613413715147,0.566629339305711,0.460905878573723,0.565896163620961,1,0.681386586284853,0.433370660694289,0.539094121426277,0.977149403111057,0.901144640998959,0.988050784167289,0.977155655095185,0.981824,0,0,0,0,0,0.977149403111057,0.901144640998959,0.988050784167289,0.977155655095185,0.981824,0.313920721397708,0.976670201484624,0.211801040312094,0.31428893396439,0.272327964860908,0.683762289435782,0.976670201484624,0.543725617685306,0.749718278115844,0.665380007986157,0.369841568038074,0,0.331924577373212,0.435429344151454,0.39305204312525,0.942416918429003,0.928199791883455,0.923076923076923,0.958511355970317,0.9432933478735,0.931057401812689,0.853277835587929,0.912471994025392,0.95345176523499,0.935852203476811
"C3I18",18066,1142,4610,12314,16924,0.16268127975202,0.774956217162872,0.0689804772234273,0.140977748903687,0.121366107303238,0.0486549319163069,0,0,0.0713821666395972,0.0519380761049397,0.788663788331673,0.225043782837128,0.931019522776573,0.787640084456716,0.826695816591822,0.114026347835713,0.774956217162872,0.0689804772234273,0.0695955822640897,0.0694280311982983,0.905518441587605,0.960595446584939,1,0.864190365641323,0.901745546157999,0.0905518441587605,0,0,0.133736837741481,0.0967548437406274,0.814966597428844,0.960595446584939,1,0.730453527899842,0.804990702417371,0.0905305800934001,0.859019264448336,0.0579175704989154,0.0300307794692621,0.0377608081293969,0.0243065323805773,0,0,0.0359371100573996,0.0259755877578017,0.885162887526023,0.140980735551664,0.942082429501085,0.934032110473338,0.936263604112801,0.0662240477128228,0.859019264448336,0.0579175704989154,-0.00590633058813743,0.0117852203715952,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.0807404489956676,0.774956217162872,0.0579175704989154,0.0235421345977872,0.0330707714509049,0.848309233106397,0.915936952714536,0.988937093275488,0.78795441311039,0.843665444050268,0.76756878411073,0.140980735551664,0.931019522776573,0.764412278512603,0.810594672599363,0.903641360357265,0.960595446584939,1,0.860167321154174,0.899656946826758,0.903641360357265,0.960595446584939,1,0.860167321154174,0.899656946826758
"C3I20",19099,600,8055,10444,18499,0.0570557948933487,0.189982728842832,0.0294227188081937,0.0710576923076923,0.0528853969114061,0.00782809708941893,0,0,0.0143269230769231,0.00807369276618802,0.935116108017232,0.810017271157167,0.970577281191806,0.914615384615385,0.939040910322406,0.0492276978039298,0.189982728842832,0.0294227188081937,0.0567307692307692,0.0448117041452181,0.968518031060805,0.96,0.969584109248914,0.968142444658325,0.968772024939008,0,0,0,0,0,0.968518031060805,0.96,0.969584109248914,0.968142444658325,0.968772024939008,0.0722505385949241,0.455958549222798,0.0656843156843157,0.0560130218307162,0.0602102753089096,0,0,0,0,0,0.927749461405076,0.544041450777202,0.934315684315684,0.943986978169284,0.93978972469109,0.0722505385949241,0.455958549222798,0.0656843156843157,0.0560130218307162,0.0602102753089096,0.980911200168741,1,0.993236472945892,0.970387462743967,0.980310035354909,0,0,0,0,0,0.980911200168741,1,0.993236472945892,0.970387462743967,0.980310035354909,0.00958550587243904,0.150259067357513,0.00949050949050949,0.00182692307692308,0.00516079965232508,0.885869278980355,0.654576856649395,0.92957042957043,0.865096153846154,0.893144285093438,0.876283773107916,0.504317789291883,0.92007992007992,0.863269230769231,0.887983485441113,0.968010168952916,0.96,0.964804609218437,0.97090944235044,0.968250504609678,0.959906784598273,0.96,0.964804609218437,0.956122547598338,0.959903987780263
