ID,nframes_tot,nframes_ppt,nframes_av,nframes_pal,nframes_figs,prop_nenjoy_tot,prop_nenjoy_ppt,prop_nenjoy_av,prop_nenjoy_pal,prop_nenjoy_figs,prop_nfuzz_tot,prop_nfuzz_ppt,prop_nfuzz_av,prop_nfuzz_pal,prop_nfuzz_figs,prop_nneut_tot,prop_nneut_ppt,prop_nneut_av,prop_nneut_pal,prop_nneut_figs,prop_nemo_tot,prop_nemo_ppt,prop_nemo_av,prop_nemo_pal,prop_nemo_figs,prop_nengaged_tot,prop_nengaged_ppt,prop_nengaged_av,prop_nengaged_pal,prop_nengaged_figs,prop_ndisengaged_tot,prop_ndisengaged_ppt,prop_ndisengaged_av,prop_ndisengaged_pal,prop_ndisengaged_figs,prop_ngazes_tot,prop_ngazes_ppt,prop_ngazes_av,prop_ngazes_pal,prop_ngazes_figs,prop_aenjoy_tot,prop_aenjoy_ppt,prop_aenjoy_av,prop_aenjoy_pal,prop_aenjoy_figs,prop_afuzz_tot,prop_afuzz_ppt,prop_afuzz_av,prop_afuzz_pal,prop_afuzz_figs,prop_aneut_tot,prop_aneut_ppt,prop_aneut_av,prop_aneut_pal,prop_aneut_figs,prop_aemo_tot,prop_aemo_ppt,prop_aemo_av,prop_aemo_pal,prop_aemo_figs,prop_aengaged_tot,prop_aengaged_ppt,prop_aengaged_av,prop_aengaged_pal,prop_aengaged_figs,prop_adisengaged_tot,prop_adisengaged_ppt,prop_adisengaged_av,prop_adisengaged_pal,prop_adisengaged_figs,prop_agazes_tot,prop_agazes_ppt,prop_agazes_av,prop_agazes_pal,prop_agazes_figs,prop_shared_paf_tot,prop_shared_paf_ppt,prop_shared_paf_av,prop_shared_paf_pal,prop_shared_paf_figs,prop_shared_val_tot,prop_shared_val_ppt,prop_shared_val_av,prop_shared_val_pal,prop_shared_val_figs,prop_shared_neu_tot,prop_shared_neu_ppt,prop_shared_neu_av,prop_shared_neu_pal,prop_shared_neu_figs,prop_sync_gaze_tot,prop_sync_gaze_ppt,prop_sync_gaze_av,prop_sync_gaze_pal,prop_sync_gaze_figs,prop_sync_eng_tot,prop_sync_eng_ppt,prop_sync_eng_av,prop_sync_eng_pal,prop_sync_eng_figs
C3A02,27180,1444,12607,13129,25736,0.359493296894043,1,0.385896724042199,0.262992246871881,0.323437621908403,0.0603094877571371,0,0.00658364400729753,0.118983649343671,0.0637044550206757,0.58019721534882,0,0.607519631950504,0.618024103784448,0.612857923070921,0.299183809136906,1,0.379313080034901,0.144008597528211,0.259733166887727,0.815504451038576,0.946638946638947,0.844561655877887,0.772992925253768,0.808088725163616,0,0,0,0,0,0.815504451038576,0.946638946638947,0.844561655877887,0.772992925253768,0.808088725163616,0.087052503771294,0.60984060984061,0.0485444594273023,0.0665701881331404,0.057740130556419,0,0,0,0,0,0.912947496228706,0.39015939015939,0.951455540572698,0.93342981186686,0.942259869443581,0.087052503771294,0.60984060984061,0.0485444594273023,0.0665701881331404,0.057740130556419,0.991100114479855,1,0.999440268671038,0.982176860385406,0.990598790715818,0,0,0,0,0,0.991100114479855,1,0.999440268671038,0.982176860385406,0.990598790715818,0.0682128743952432,0.60984060984061,0.0368049496311573,0.0386121133031396,0.0377233361941172,0.630091959966023,0.60984060984061,0.632585071785516,0.629922468718815,0.63123195755637,0.56187908557078,0,0.595780122154359,0.591310355415675,0.593508621362253,0.816746714322946,0.946638946638947,0.845633258137287,0.77476161181175,0.809372049102927,0.81276294724301,0.946638946638947,0.845633258137287,0.766533374346355,0.805162102612528
C3A03,12822,6129,6693,0,6693,0.322442505947661,0.55234596760728,0.114484216885667,NA,0.114484216885667,0.00753370340999207,0,0.0143482857574385,NA,0.0143482857574385,0.670023790642347,0.44765403239272,0.871167497356895,NA,0.871167497356895,0.314908802537669,0.55234596760728,0.100135931128228,NA,0.100135931128228,0.853987825815514,0.845978136727035,0.86133133881825,NA,0.86133133881825,0.0429218042765725,0,0.0822737471952132,NA,0.0822737471952132,0.811066021538942,0.845978136727035,0.779057591623037,NA,0.779057591623037,0.341912338168772,0.689998368412465,0.0231585238308681,NA,0.0231585238308681,0,0,0,NA,0,0.658087661831228,0.310001631587535,0.976841476169132,NA,0.976841476169132,0.341912338168772,0.689998368412465,0.0231585238308681,NA,0.0231585238308681,0.975432849789424,0.989884157285038,0.962199312714777,NA,0.962199312714777,0,0,0,NA,0,0.975432849789424,0.989884157285038,0.962199312714777,NA,0.962199312714777,0.244805709754163,0.493404575054266,0.0199365654734934,NA,0.0199365654734934,0.821570182394925,0.748538988144932,0.887630267331219,NA,0.887630267331219,0.576764472640761,0.255134413090666,0.867693701857725,NA,0.867693701857725,0.843452473856719,0.856093979441997,0.831862378459237,NA,0.831862378459237,0.838614015920087,0.845978136727035,0.831862378459237,NA,0.831862378459237
C3A04,19104,1011,6162,11931,18093,0.244503028943235,0.847675568743818,0.100292112950341,0.270671046457062,0.208241660224773,0.107078752524119,0,0.0155793573515093,0.170154856874707,0.113516084914075,0.648418218532645,0.152324431256182,0.88412852969815,0.559174096668231,0.678242254861152,0.137424276419116,0.847675568743818,0.0847127555988315,0.100516189582356,0.0947255753106975,0.654325551917186,1,0.954560207724765,0.474456840869055,0.638057844384228,0.299250026407521,0,0,0.475295696669742,0.313332964662943,0.355075525509665,1,0.954560207724765,-0.000838855800687858,0.324724879721285,0.125052345058626,0.70919881305638,0.0391106783511847,0.119939653004777,0.0924114298347427,0.14677554438861,0.116716122650841,0.0426809477442389,0.20308440197804,0.148455203669928,0.728172110552764,0.174085064292779,0.918208373904576,0.676975945017182,0.75913336649533,-0.0217231993299833,0.592482690405539,-0.0035702693930542,-0.0831447489732629,-0.0560437738351849,0.964499549621152,1,0.971071022265562,0.957981040225468,0.962490202664875,0,0,0,0,0,0.964499549621152,1,0.971071022265562,0.957981040225468,0.962490202664875,0.105059457033879,0.70919881305638,0.0353781239857189,0.0880337869544815,0.06873996551109,0.668218532645277,0.764589515331355,0.873093151574164,0.540591271703426,0.662424927157043,0.537132600403859,0.0553907022749753,0.837715027588445,0.40900985452839,0.566093833620741,0.642624177939368,1,0.935966195351861,0.462347209163176,0.625588169392785,0.631663369512912,1,0.930765480253535,0.447559620480383,0.614104862200314
C3A07,14817,1483,6915,6419,13334,0.237053693104388,0.714767363452461,0.24063464081093,0.12229877857814,0.183354809368605,0.0387707822294903,0.0822656776803776,0.0386366975172616,0.0288130284998434,0.0338816038808459,0.724175524666122,0.202966958867161,0.720728661671808,0.848888192922017,0.78276358675055,0.198282910874898,0.632501685772084,0.201997943293668,0.0934857500782963,0.149473205487759,0.829095089949953,0.99055967633176,0.85119305856833,0.767689417658109,0.81109524167481,0.0715541728662248,0,0.0853217642805495,0.0732623669380088,0.0795309328722845,0.757540917083728,0.99055967633176,0.76587129428778,0.6944270507201,0.731564308802526,0.303435243301613,0.711395819285233,0.172234273318872,0.350521888144571,0.258062096895155,0,0,0,0,0,0.696564756698387,0.288604180714767,0.827765726681128,0.649478111855429,0.741937903104845,0.303435243301613,0.711395819285233,0.172234273318872,0.350521888144571,0.258062096895155,0.987919281905919,1,0.989009399855387,0.983953886898271,0.986575671216439,0,0,0,0,0,0.987919281905919,1,0.989009399855387,0.983953886898271,0.986575671216439,0.12142273098937,0.514497639919083,0.0756574114881739,0.0789226432821798,0.0772379292048814,0.686017988552739,0.602832097100472,0.724548259144998,0.664265580958346,0.695368756158569,0.564595257563369,0.0883344571813891,0.648890847656824,0.585342937676167,0.618130826953688,0.823549303395103,0.99055967633176,0.849602313810557,0.756574827802129,0.804931218522138,0.823008251048289,0.99055967633176,0.849602313810557,0.755322479649343,0.804329850409682
C3B04,15629,755,7049,7825,14874,0.0140688118122301,0.11523178807947,0.0124840402894028,0.00411962160512664,0.00845401749614056,0.0154617634768074,0,0.00652574833309689,0.026853829722307,0.0163199294273322,0.970469424710963,0.88476821192053,0.9809902113775,0.969026548672566,0.975226053076527,-0.00139295166457724,0.11523178807947,0.00595829195630586,-0.0227342081171803,-0.00786591193119165,0.965225260164178,0.998675496688742,0.970350404312669,0.957219251336898,0.963509105735254,0,0,0,0,0,0.965225260164178,0.998675496688742,0.970350404312669,0.957219251336898,0.963509105735254,0.033591400601446,0.157615894039735,0.0259611292381898,0.0284984025559105,0.027295952669087,0.0358308273082091,0,0.0229819832600369,0.0508626198083067,0.0376495898883959,0.930577772090345,0.842384105960265,0.951056887501773,0.920638977635783,0.935054457442517,-0.00223942670676307,0.157615894039735,0.00297914597815293,-0.0223642172523962,-0.0103536372193089,0.982487767190317,1,0.993899843949496,0.97058445728966,0.981663745449643,0,0,0,0,0,0.982487767190317,1,0.993899843949496,0.97058445728966,0.981663745449643,0.00104471374843293,0,0,0.0022886786695148,0.0011026979342792,0.903050564145424,0.727152317880795,0.937154206270393,0.886634116570034,0.912813349996324,0.902005850396991,0.727152317880795,0.937154206270393,0.884345437900519,0.911710652062045,0.947313646416027,0.998567335243553,0.964250248262165,0.926969975088501,0.944875988007632,0.947313646416027,0.998567335243553,0.964250248262165,0.926969975088501,0.944875988007632
C3B09,13552,1043,3654,8855,12509,0.0205245998814464,0,0,0.0314808500966019,0.0222436360716293,0.00652045050385299,0,0.0240831964969896,0,0.00706657030434433,0.972954949614701,1,0.97591680350301,0.968519149903398,0.970689793624026,0.0140041493775934,0,-0.0240831964969896,0.0314808500966019,0.015177065767285,0.943970315398887,1,0.987875447781758,0.919232079972737,0.939269626769627,0.0207792207792208,0,0,0.0318073384073611,0.0225225225225225,0.923191094619666,1,0.987875447781758,0.887424741565375,0.916747104247104,0.131197502415818,1,0.129173508483853,0.0384354510513226,0.06496,0,0,0,0,0,0.868802497584182,0,0.870826491516147,0.961564548948677,0.93504,0.131197502415818,1,0.129173508483853,0.0384354510513226,0.06496,0.977678571428571,0.979035639412998,0.986042692939245,0.974071557971015,0.977574883869934,0,0,0,0,0,0.977678571428571,0.979035639412998,0.986042692939245,0.974071557971015,0.977574883869934,0,0,0,0,0,0.841009181159961,0,0.846743295019157,0.929806598407281,0.905416264866602,0.841009181159961,0,0.846743295019157,0.929806598407281,0.905416264866602,0.932874354561102,0.979035639412998,0.973821989528796,0.910933940774487,0.929325489564026,0.926962508418768,0.979035639412998,0.973821989528796,0.901936218678815,0.922959142557821
C3B12,22656,1298,7429,13929,21358,0.024975470520025,0.335901386748844,0.00625434329395414,0.00567162036039917,0.00587010035978034,0,0,0,0,0,0.975024529479975,0.664098613251156,0.993745656706046,0.994328379639601,0.99412989964022,0.024975470520025,0.335901386748844,0.00625434329395414,0.00567162036039917,0.00587010035978034,0.977484506665478,0.976887519260401,0.952235490141627,0.990595161174528,0.977521177417065,0,0,0,0,0,0.977484506665478,0.976887519260401,0.952235490141627,0.990595161174528,0.977521177417065,0.0669153334531727,0.822804314329738,0.0254804270462633,0.0173738243951468,0.0200916292831918,0,0,0,0,0,0.933084666546827,0.177195685670262,0.974519572953737,0.982626175604853,0.979908370716808,0.0669153334531728,0.822804314329738,0.0254804270462633,0.0173738243951468,0.0200916292831918,0.981929625425653,1,0.966166519564578,0.987938832651303,0.980797992956048,0,0,0,0,0,0.981929625425653,1,0.966166519564578,0.987938832651303,0.980797992956048,0.02148121517167,0.335901386748844,0,0.00301529183717424,0.0020043905698196,0.952903109832824,0.513097072419106,0.974519572953737,0.982985138918802,0.980146988641787,0.931421894661154,0.177195685670262,0.974519572953737,0.979969847081628,0.978142598071967,0.96926154965442,0.976887519260401,0.928307464892831,0.988441381290832,0.968783222190007,0.966124045107312,0.976887519260401,0.928307464892831,0.983487687558331,0.965448922392964
C3B14,11865,765,4289,6811,11100,0.0902654867256637,0.951633986928105,0.0326416414082537,0.0298047276464543,0.0309009009009009,0.0322798145806995,0,0,0.0562325649684334,0.0345045045045045,0.877454698693637,0.0483660130718954,0.967358358591746,0.913962707385112,0.934594594594595,0.0579856721449642,0.951633986928105,0.0326416414082537,-0.0264278373219792,-0.0036036036036036,0.933501896333755,1,0.992772207973887,0.888709440610777,0.928918918918919,0.0290771175726928,0,0,0.0506533548671267,0.0310810810810811,0.904424778761062,1,0.992772207973887,0.83805608574365,0.897837837837838,0.0305099030762748,0.254901960784314,0.0144555840522266,0.0154162384378212,0.015045045045045,0,0,0,0,0,0.969490096923725,0.745098039215686,0.985544415947773,0.984583761562179,0.984954954954955,0.0305099030762748,0.254901960784314,0.0144555840522266,0.0154162384378212,0.015045045045045,0.996713021491783,1,1,0.994273968580238,0.996486486486487,0,0,0,0,0,0.996713021491783,1,1,0.994273968580238,0.996486486486487,0.0254530130636325,0.254901960784314,0.00629517370016321,0.0117457054764352,0.00963963963963964,0.897850821744627,0.303267973856209,0.965493121939846,0.922037879900162,0.938828828828829,0.872397808680994,0.0483660130718954,0.959197948239683,0.910292174423726,0.929189189189189,0.930214917825537,1,0.992772207973887,0.882983409191015,0.925405405405405,0.930214917825537,1,0.992772207973887,0.882983409191015,0.925405405405405
C3C02,28004,1100,10600,16304,26904,0.252110276465577,0.829090909090909,0.143633847370502,0.283778234086242,0.226441802151581,0.030357004569039,0,0.0537761961249506,0.0164271047227926,0.0317075143573566,0.717532718965384,0.170909090909091,0.802589956504547,0.699794661190965,0.741850683491062,0.221753271896538,0.829090909090909,0.0898576512455516,0.26735112936345,0.194734287794225,0.841423005498307,0.901818181818182,0.96106840134043,0.762471480545107,0.838903008003641,0.119105705858792,0,0,0.201701917740643,0.124075408716762,0.722317299639515,0.901818181818182,0.96106840134043,0.560769562804464,0.714827599286879,0.31292912413267,0.973636363636364,0.279197258932942,0.289353565260301,0.285427782192455,0.000871871253678207,0,0,0.00148038490007402,0.000908162106936088,0.686199004613652,0.0263636363636364,0.720802741067058,0.709166049839625,0.713664055700609,0.312057252878992,0.973636363636364,0.279197258932942,0.287873180360227,0.284519620085519,0.968499139908257,1,0.98,0.958967124631992,0.967206387106402,0.00279529816513761,0,0,0.00478410206084396,0.00291001343083122,0.965703841743119,1,0.98,0.954183022571148,0.964296373675571,0.135018135018135,0.829090909090909,0.0727965506868545,0.125205930807249,0.10390774622061,0.694278694278694,0.855454545454545,0.731675523914569,0.656507413509061,0.687054317264985,0.559260559260559,0.0263636363636364,0.658878973227715,0.531301482701812,0.583146571044375,0.82963503649635,0.901818181818182,0.945056034910245,0.752975272861812,0.826615969581749,0.822299270072993,0.901818181818182,0.945056034910245,0.740580871924524,0.818973384030418
C3C04,23760,1873,7060,14827,21887,0.422597450925668,0.780565936999466,0.253966005665722,0.463987266215678,0.388433121019108,0.0106521536887152,0.0234917245061399,0,0.0147234381217668,0.00942675159235669,0.566750395385617,0.195942338494394,0.746033994334278,0.521289295662555,0.602140127388535,0.411945297236952,0.757074212493326,0.253966005665722,0.449263828093912,0.379006369426752,0.960606060606061,0.978297161936561,1,0.940430731632809,0.958932238193018,0.01000481000481,0,0,0.015885138231251,0.0109514031485284,0.950601250601251,0.978297161936561,1,0.924545593401558,0.94798083504449,0.2110258140712,0.786438868126001,0.204815864022663,0.141049069373942,0.161667048316922,0.00620043867049097,0,0,0.0099492385786802,0.00673231051064804,0.782773747258309,0.213561131873999,0.795184135977337,0.849001692047377,0.83160064117243,0.204825375400709,0.786438868126001,0.204815864022663,0.131099830795262,0.154934737806274,0.972474747474747,0.925787506673785,0.986685552407932,0.971605854184933,0.976470050715036,0,0,0,0,0,0.972474747474747,0.925787506673785,0.986685552407932,0.971605854184933,0.976470050715036,0.180080201436165,0.689802455953017,0.11657223796034,0.139614800607368,0.13130332601032,0.698824955702695,0.789108382274426,0.774362606232295,0.642691600735235,0.690185459561641,0.51874475426653,0.0993059263214095,0.657790368271955,0.503076800127867,0.558882133551321,0.93982683982684,0.900946021146355,0.984065095778946,0.925232931113487,0.943505502027063,0.937277537277537,0.900946021146355,0.984065095778946,0.921185275698793,0.940715000263255
C3D02,18423,1135,6943,10345,17288,0.04232514901296,0.236236236236236,0.0108022468673484,0.0447559207346544,0.0311198519204072,0.107945535079565,0,0.0262134523980988,0.173223779603673,0.114183248496067,0.849729315907475,0.763763763763764,0.962984300734553,0.782020299661672,0.854696899583526,-0.0656203860666047,0.236236236236236,-0.0154112055307504,-0.128467858869019,-0.0830633965756594,0.905913680239654,1,0.952521816299364,0.866543725128603,0.900609470229723,0.0355042716076778,0,0,0.0621178297583228,0.0375058602906704,0.870409408631976,1,0.952521816299364,0.804425895370281,0.863103609939053,0.0645931715790045,0.66079295154185,0.0185798646118393,0.0300628322861286,0.025451180009255,0,0,0,0,0,0.935406828420996,0.33920704845815,0.981420135388161,0.969937167713871,0.974548819990745,0.0645931715790045,0.66079295154185,0.0185798646118393,0.0300628322861286,0.025451180009255,0.982523420807539,1,0.975235336712527,0.985508665426417,0.9813646454025,0,0,0,0,0,0.982523420807539,1,0.975235336712527,0.985508665426417,0.9813646454025,0.0155848416908186,0.168168168168168,0,0.0113098115031416,0.00676770013882462,0.820254825832559,0.391391391391391,0.944404436122714,0.778347027549541,0.845037019898195,0.80466998414174,0.223223223223223,0.944404436122714,0.767037216046399,0.838269319759371,0.895385304659498,1,0.940502751747732,0.855668075902074,0.88942819936072,0.891409050179211,1,0.933660568198721,0.853210107167437,0.885225523854623
C3D04,30920,658,7830,22432,30262,0.182181249375978,0.977203647416413,0.100766283524904,0.187485504893548,0.16438123107285,0,0,0,0,0,0.817818750624022,0.0227963525835866,0.899233716475096,0.812514495106452,0.83561876892715,0.182181249375978,0.977203647416413,0.100766283524904,0.187485504893548,0.16438123107285,0.903012588434583,1,0.962196679438059,0.878625283315602,0.900845529559578,0.0149799050054805,0,0,0.0208612794301309,0.0153146117015858,0.888032683429103,1,0.962196679438059,0.857764003885471,0.885530917857992,0.0362871927554981,0.629179331306991,0.000255427841634738,0.0314728958630528,0.0233956777476703,0.00947606727037516,0,0,0.013061697574893,0.0096821095763664,0.954236739974127,0.370820668693009,0.999744572158365,0.955465406562054,0.966922212675963,0.0268111254851229,0.629179331306991,0.000255427841634738,0.0184111982881598,0.0137135681713039,0.979605710401088,1,1,0.971893821101941,0.979170110762109,0,0,0,0,0,0.979605710401088,1,1,0.971893821101941,0.979170110762109,0.0293540120477918,0.606382978723404,0,0.0224036365323067,0.0164347204736466,0.833960129131028,0.606382978723404,0.898978288633461,0.817292082193052,0.83905542890197,0.804606117083236,0,0.898978288633461,0.794888445660745,0.822620708428324,0.894241638406809,1,0.962196679438059,0.866447551152671,0.89192035879315,0.893177737881508,1,0.962196679438059,0.864966206832701,0.890833106822506
C3D05,9254,1733,7521,0,7521,0.255565161011454,0.825158684362377,0.124318574657625,NA,0.124318574657625,0,0,0,NA,0,0.744434838988545,0.174841315637623,0.875681425342375,NA,0.875681425342375,0.255565161011454,0.825158684362377,0.124318574657625,NA,0.124318574657625,0.988141862489121,1,0.985472477675596,NA,0.985472477675596,0,0,0,NA,0,0.988141862489121,1,0.985472477675596,NA,0.985472477675596,0.157013183488221,0.771494518176572,0.0154234809200904,NA,0.0154234809200904,0.00821266479360277,0.0438545874206578,0,NA,0,0.834774151718176,0.18465089440277,0.98457651907991,NA,0.98457651907991,0.148800518694619,0.727639930755915,0.0154234809200904,NA,0.0154234809200904,0.999135508969094,1,0.998936311660683,NA,0.998936311660683,0,0,0,NA,0,0.999135508969094,1,0.998936311660683,NA,0.998936311660683,0.142532958720553,0.698211194460473,0.0144927536231884,NA,0.0144927536231884,0.871731143289388,0.795729948066936,0.889243451668661,NA,0.889243451668661,0.729198184568835,0.0975187536064628,0.874750698045473,NA,0.874750698045473,0.988141862489121,1,0.985472477675596,NA,0.985472477675596,0.988141862489121,1,0.985472477675596,NA,0.985472477675596
C3D06,8782,596,3960,4226,8186,0.216598674145844,1,0.0957562568008705,0.210246360582307,0.152179911699779,0.155787863335033,0,0.123775843307943,0.214725643896976,0.168598233995585,0.627613462519123,0,0.780467899891186,0.575027995520717,0.679221854304636,0.0608108108108108,1,-0.0280195865070729,-0.00447928331466965,-0.0164183222958057,0.850589120080221,0.938671209540034,0.898309632412128,0.787936681222707,0.843593559734813,0.0734519929806969,0,0,0.159934497816594,0.0792856176430794,0.777137127099524,0.938671209540034,0.898309632412128,0.628002183406114,0.764307942091733,0.199772209567198,1,0.185606060606061,0.100142045454545,0.141495601173021,0.135535307517084,0,0.0457070707070707,0.238873106060606,0.145405669599218,0.664692482915718,0,0.768686868686869,0.660984848484849,0.713098729227762,0.0642369020501139,1,0.13989898989899,-0.138731060606061,-0.00391006842619746,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.161652218255992,1,0.0957562568008705,0.0895856662933931,0.0927152317880795,0.732151963284039,1,0.785364526659412,0.632698768197088,0.710126931567329,0.519505354411015,0,0.676278563656148,0.44484882418813,0.562224061810154,0.848461734045258,0.938671209540034,0.898309632412128,0.78125,0.841186976232999,0.848461734045258,0.938671209540034,0.898309632412128,0.78125,0.841186976232999
C3D07,14378,791,6403,7184,13587,0.206665696405181,0.968394437420986,0.204927584484768,0.121399769585253,0.160142073971122,0,0,0,0,0,0.793334303594819,0.0316055625790139,0.795072415515232,0.878600230414747,0.839857926028878,0.206665696405181,0.968394437420986,0.204927584484768,0.121399769585253,0.160142073971122,0.870164939424901,0.922882427307206,0.846714092140921,0.883973169687455,0.866935171559136,0.0883812582104802,0,0.0848577235772358,0.101327244184387,0.0937959879172798,0.781783681214421,0.922882427307206,0.761856368563686,0.782645925503068,0.773139183641856,0.275420781749896,1,0.292987662033422,0.179983296213808,0.233237653639508,0.00153011545416609,0,0.00343588942683117,0,0.00161919481857658,0.723049102795938,0,0.703576448539747,0.820016703786192,0.765143151541915,0.27389066629573,1,0.289551772606591,0.179983296213808,0.231618458820932,0.989182021217197,1,0.980009444356997,0.996102449888641,0.988549900273325,0,0,0,0,0,0.989182021217197,1,0.980009444356997,0.996102449888641,0.988549900273325,0.131640227041188,0.968394437420986,0.118861328450141,0.0473790322580645,0.080534321674002,0.796754475331102,0.968394437420986,0.782753454303313,0.789314516129032,0.786271330399197,0.665114248289914,0,0.663892125853171,0.741935483870968,0.705737008725195,0.867610567800321,0.922882427307206,0.840785907859079,0.883973169687455,0.864224304856324,0.867610567800321,0.922882427307206,0.840785907859079,0.883973169687455,0.864224304856324
C3D08,15065,974,6559,7532,14091,0.0244950873362445,0.133909287257019,0.0159795461808885,0.0180674518201285,0.017115804806992,0.186885917030568,0,0.110578459571748,0.273956102783726,0.199490167516387,0.788618995633188,0.866090712742981,0.873441994247363,0.707976445396146,0.783394027676621,-0.162390829694323,0.133909287257019,-0.0945989133908597,-0.255888650963597,-0.182374362709395,0.795847989516518,0.891604675876727,0.838439213157046,0.747688961392061,0.789201947189851,0.112490516587351,0,0.0812641083521445,0.15320826536161,0.120297979052958,0.683357472929167,0.891604675876727,0.757175104804902,0.594480696030451,0.668903968136893,0.0432791237968802,0.378850102669404,0.00701326421710627,0.031465746149761,0.0200837413952168,0,0,0,0,0,0.95672087620312,0.621149897330595,0.992986735782894,0.968534253850239,0.979916258604783,0.0432791237968802,0.378850102669404,0.00701326421710627,0.031465746149761,0.0200837413952168,0.987255227348158,1,1,0.974508762612852,0.986374281456249,0,0,0,0,0,0.987255227348158,1,1,0.974508762612852,0.986374281456249,0.00736899563318777,0.0971922246220302,0.00287631831255992,0,0.00131099781500364,0.758870087336245,0.661987041036717,0.871844039629274,0.676258029978587,0.765404224326293,0.751501091703057,0.564794816414687,0.868967721316715,0.676258029978587,0.764093226511289,0.799158562659494,0.891604675876727,0.838439213157046,0.754214246873301,0.792742292373506,0.793778881302159,0.891604675876727,0.838439213157046,0.743610657966286,0.786989231450066
C3D11,11981,805,4192,6984,11176,0.159651791751183,0.932926829268293,0.241173664122137,0.0380870561282932,0.114262705798139,0.00752197430696416,0,0,0.0127434135166094,0.00796349319971367,0.832826233941853,0.0670731707317073,0.758826335877863,0.949169530355097,0.877773801002147,0.152129817444219,0.932926829268293,0.241173664122137,0.0253436426116838,0.106299212598425,0.796823239616071,0.895652173913044,0.885496183206107,0.730224321133412,0.789569657184537,0,0,0,0,0,0.796823239616071,0.895652173913044,0.885496183206107,0.730224321133412,0.789569657184537,0.21150154411151,1,0.242604961832061,0.101947308132875,0.154706513958482,0,0,0,0,0,0.78849845588849,0,0.757395038167939,0.898052691867125,0.845293486041518,0.21150154411151,1,0.242604961832061,0.101947308132875,0.154706513958482,0.971371337951757,1,0.977814885496183,0.964203894616266,0.969309234073014,0.0136883398714632,0,0,0.0234822451317297,0.0146743020758769,0.957682998080294,1,0.977814885496183,0.940721649484536,0.954634931997137,0.118069641649763,0.932926829268293,0.136450381679389,0.0304982817869416,0.0702397995705082,0.867393509127789,0.932926829268293,0.78912213740458,0.908218785796105,0.863546886184681,0.749323867478026,0,0.652671755725191,0.877720504009164,0.793307086614173,0.781618958634163,0.895652173913044,0.883826335877863,0.704840613931523,0.773249452954048,0.777966533593816,0.895652173913044,0.873568702290076,0.704840613931523,0.769328956965718
C3D12,23239,1467,8842,12930,21772,0.176315789473684,0.752605976372481,0.170352659892409,0.110576923076923,0.13530488106424,0.302446906740536,0.00347463516330785,0.167005379557681,0.434294871794872,0.323722862370803,0.52123730378578,0.243919388464211,0.66264196054991,0.455128205128205,0.540972256564957,-0.126131117266851,0.749131341209173,0.00334728033472804,-0.323717948717949,-0.188417981306562,0.735730039700044,0.68363136176066,0.841870569403156,0.667361668003208,0.739300527903469,0.159682399647111,0,0.100846101074777,0.219566960705694,0.170625942684766,0.576047640052933,0.68363136176066,0.741024468328379,0.447794707297514,0.568674585218703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C3D13,21963,1160,8848,11955,20803,0.0529425780319276,0.625,0.0154566744730679,0.0225077536552946,0.0194703656998739,0.0463664522277817,0,0.0103044496487119,0.078422684980062,0.0490794451450189,0.900690969740291,0.375,0.97423887587822,0.899069561364643,0.931450189155107,0.00657612580414583,0.625,0.00515222482435597,-0.0559149313247674,-0.029609079445145,0.911894273127753,0.866379310344828,0.926806417613304,0.905490162385085,0.914510853404698,0.0144812072359171,0,0,0.0265486725663717,0.0153137079988106,0.897413065891836,0.866379310344828,0.926806417613304,0.878941489818713,0.899197145405888,0.0733506351591313,0.745689655172414,0.0440777576853526,0.0297783354245086,0.0358602124693554,0,0,0,0,0,0.926649364840869,0.254310344827586,0.955922242314647,0.970221664575491,0.964139787530645,0.0733506351591313,0.745689655172414,0.0440777576853526,0.0297783354245086,0.0358602124693554,0.99221417839093,1,0.996496383363472,0.988289418653283,0.991780031726193,0,0,0,0,0,0.99221417839093,1,0.996496383363472,0.988289418653283,0.991780031726193,0.0322611389087443,0.566379310344828,0.00234192037470726,0,0.00100882723833544,0.889063616869192,0.762068965517241,0.934777517564403,0.867523260965884,0.896494325346784,0.856802477960448,0.195689655172414,0.932435597189696,0.867523260965884,0.895485498108449,0.906973474552442,0.866379310344828,0.923176015926924,0.899132227854627,0.909307166220636,0.905426937857344,0.866379310344828,0.923176015926924,0.896296932726179,0.907671721677074
