"ID","bnpos_mean","bapos_mean","bnneut_mean","baneut_mean","bnneg_mean","baneg_mean","bsync_mean","bsyncpos_mean","bsyncneut_mean","bsyncneg_mean","bnpos_mean_Avioncito","bnpos_mean_Paloma","bnpos_mean_Piedra_papel_tijera","bapos_mean_Avioncito","bapos_mean_Paloma","bapos_mean_Piedra_papel_tijera","bnneut_mean_Avioncito","bnneut_mean_Paloma","bnneut_mean_Piedra_papel_tijera","baneut_mean_Avioncito","baneut_mean_Paloma","baneut_mean_Piedra_papel_tijera","bnneg_mean_Avioncito","bnneg_mean_Paloma","bnneg_mean_Piedra_papel_tijera","baneg_mean_Avioncito","baneg_mean_Paloma","baneg_mean_Piedra_papel_tijera","bsync_mean_Avioncito","bsync_mean_Paloma","bsync_mean_Piedra_papel_tijera","bsyncpos_mean_Avioncito","bsyncpos_mean_Paloma","bsyncpos_mean_Piedra_papel_tijera","bsyncneut_mean_Avioncito","bsyncneut_mean_Paloma","bsyncneut_mean_Piedra_papel_tijera","bsyncneg_mean_Avioncito","bsyncneg_mean_Paloma","bsyncneg_mean_Piedra_papel_tijera"
"C3H15",0.0195560253699789,0.0325159914712154,0.399577167019027,0.611940298507463,0.580866807610994,0.355543710021322,0.449720670391061,0,0.242458100558659,0.207262569832402,0.0141752577319588,0.0254065040650406,0.00757575757575758,0.012853470437018,0.0348717948717949,0.138211382113821,0.381443298969072,0.40650406504065,0.454545454545455,0.665809768637532,0.598974358974359,0.373983739837398,0.604381443298969,0.568089430894309,0.537878787878788,0.32133676092545,0.366153846153846,0.48780487804878,0.472919418758256,0.43956043956044,0.382113821138211,0,0,0,0.262879788639366,0.23956043956044,0.138211382113821,0.21003963011889,0.2,0.24390243902439
"C3H16",0.134387351778656,0.0609002647837599,0.340909090909091,0.0194174757281553,0.524703557312253,0.919682259488085,0.495513459621137,0.00797607178464606,0.00498504486540379,0.482552342971087,0.119363395225464,0.135472370766488,0.202702702702703,0.0477453580901857,0.0404984423676012,0.219298245614035,0.270557029177719,0.376114081996435,0.432432432432432,0.0159151193633952,0.0249221183800623,0,0.610079575596817,0.488413547237077,0.364864864864865,0.936339522546419,0.934579439252336,0.780701754385965,0.586206896551724,0.451086956521739,0.364864864864865,0.00795755968169761,0.0036231884057971,0.0405405405405405,0.00530503978779841,0.00543478260869565,0,0.572944297082228,0.442028985507246,0.324324324324324
"C3I02",0.284277395447327,0.0575406032482599,0.088935944944415,0.295127610208817,0.626786659608258,0.647331786542923,0.435089625203694,0.0190114068441065,0.0255296034763715,0.390548614883216,0.348360655737705,0.246600181323663,0.185185185185185,0.0973952434881087,0.0311986863711002,0,0.0669398907103825,0.106074342701723,0.037037037037037,0.246885617214043,0.321018062397373,0.5,0.584699453551913,0.647325475974615,0.777777777777778,0.655719139297848,0.647783251231527,0.5,0.437158469945355,0.436018957345972,0.388888888888889,0.0396174863387978,0.00568720379146919,0,0.0204918032786885,0.0303317535545024,0,0.377049180327869,0.4,0.388888888888889
"C3I03",0.100221483942414,0.0387409200968523,0.101328903654485,0.346246973365617,0.798449612403101,0.61501210653753,0.525291828793774,0.00611450806003335,0.0311284046692607,0.48804891606448,0.0676795580110497,0.12012987012987,0.132911392405063,0.0061652281134402,0.0202764976958525,0.313609467455621,0.0732044198895028,0.124458874458874,0.0949367088607595,0.393341553637485,0.298617511520737,0.42603550295858,0.859116022099447,0.755411255411255,0.772151898734177,0.600493218249075,0.68110599078341,0.260355029585799,0.541436464088398,0.549618320610687,0.310126582278481,0,0.00327153762268266,0.0506329113924051,0.0290055248618785,0.0316248636859324,0.0379746835443038,0.512430939226519,0.514721919302072,0.221518987341772
"C3I04",0.0430748840291584,0.219041692594897,0.207422133863486,0.203484754200373,0.749502982107356,0.577473553204729,0.467391304347826,0.00407608695652174,0.0407608695652174,0.422554347826087,0.0295138888888889,0.0562091503267974,0.0297619047619048,0.218181818181818,0.129227053140097,0.649425287356322,0.196180555555556,0.237908496732026,0.107142857142857,0.229752066115702,0.218599033816425,0.0402298850574713,0.774305555555556,0.705882352941177,0.863095238095238,0.552066115702479,0.652173913043478,0.310344827586207,0.490265486725664,0.484480431848853,0.313253012048193,0.00176991150442478,0.00269905533063428,0.0180722891566265,0.0495575221238938,0.0418353576248313,0.00602409638554217,0.438938053097345,0.439946018893387,0.289156626506024
"C3I05",0.112197928653625,0.132879818594104,0.280207134637514,0.35328798185941,0.607594936708861,0.513832199546485,0.442972350230415,0.016705069124424,0.110599078341014,0.315668202764977,0.100290697674419,0.100215517241379,0.270491803278689,0.109669811320755,0.0969055374592834,0.627906976744186,0.245639534883721,0.326508620689655,0.122950819672131,0.432783018867925,0.315960912052117,0.186046511627907,0.654069767441861,0.573275862068966,0.60655737704918,0.457547169811321,0.587133550488599,0.186046511627907,0.425655976676385,0.481681034482759,0.245901639344262,0.0102040816326531,0.00754310344827586,0.122950819672131,0.103498542274052,0.125,0.040983606557377,0.311953352769679,0.349137931034483,0.0819672131147541
"C3I06",0.0337078651685393,0.0919395465994962,0.0702247191011236,0.542821158690176,0.896067415730337,0.365239294710327,0.38623595505618,0.00140449438202247,0.0421348314606742,0.342696629213483,0.019672131147541,0.25,0.0930232558139535,0.0888208269525268,0.0555555555555556,0.137931034482759,0.0491803278688525,0.5,0.13953488372093,0.571209800918836,0.666666666666667,0.252873563218391,0.931147540983607,0.25,0.767441860465116,0.339969372128637,0.277777777777778,0.609195402298851,0.365573770491803,0.5,0.511627906976744,0.00163934426229508,0,0,0.0311475409836066,0.5,0.0348837209302326,0.332786885245902,0,0.476744186046512
"C3I07",0.0522317188983856,0.08,0.0683760683760684,0.276363636363636,0.879392212725546,0.643636363636364,0.584704743465634,0.00387221684414327,0.0164569215876089,0.564375605033882,0.0246913580246914,0.0743243243243243,0.0178571428571429,0.0407673860911271,0.096,0.189655172413793,0.0296296296296296,0.101351351351351,0,0.302158273381295,0.2672,0.189655172413793,0.945679012345679,0.824324324324324,0.982142857142857,0.657074340527578,0.6368,0.620689655172414,0.628428927680798,0.553819444444444,0.589285714285714,0,0.00694444444444444,0,0.00748129675810474,0.0243055555555556,0,0.620947630922693,0.522569444444444,0.589285714285714
"C3I09",0.193702290076336,0.311046511627907,0.499045801526718,0.284883720930233,0.307251908396947,0.40406976744186,0.32085020242915,0.0668016194331984,0.144736842105263,0.109311740890688,0.176158940397351,NA,0.238907849829352,0.212449255751015,NA,0.559726962457338,0.52317880794702,NA,0.436860068259386,0.326116373477673,NA,0.180887372013652,0.300662251655629,NA,0.324232081911263,0.461434370771313,NA,0.25938566552901,0.320970042796006,NA,0.320557491289199,0.0313837375178317,NA,0.153310104529617,0.172610556348074,NA,0.0766550522648084,0.1169757489301,NA,0.0905923344947735
"C3I10",0.104139715394567,0.481527093596059,0.271668822768435,0.285098522167488,0.624191461836999,0.233374384236453,0.291831357048748,0.0671936758893281,0.0731225296442688,0.151515151515152,0.0596026490066225,0.126596980255517,0.197530864197531,0.4104134762634,0.517006802721088,0.651685393258427,0.312913907284768,0.235772357723577,0.345679012345679,0.401225114854518,0.207482993197279,0.202247191011236,0.627483443708609,0.637630662020906,0.45679012345679,0.188361408882083,0.275510204081633,0.146067415730337,0.274873524451939,0.308235294117647,0.24,0.03035413153457,0.0870588235294118,0.133333333333333,0.11973018549747,0.0423529411764706,0.0533333333333333,0.124789207419899,0.178823529411765,0.0533333333333333
"C3I11",0.0692068429237947,0.0457746478873239,0.30248833592535,0.249295774647887,0.628304821150855,0.704929577464789,0.510072522159549,0.0016116035455278,0.0781627719580983,0.430298146655923,0.0692520775623269,0.0725806451612903,0.0441176470588235,0.0241935483870968,0.0296052631578947,0.426470588235294,0.277008310249307,0.36491935483871,0.117647058823529,0.278225806451613,0.223684210526316,0.161764705882353,0.653739612188366,0.5625,0.838235294117647,0.69758064516129,0.746710526315789,0.411764705882353,0.550704225352113,0.463362068965517,0.402985074626866,0.00140845070422535,0,0.0149253731343284,0.0830985915492958,0.0775862068965517,0.0298507462686567,0.466197183098592,0.385775862068966,0.358208955223881
"C3I14",0.101935483870968,0.17981072555205,0.115483870967742,0.0807570977917981,0.78258064516129,0.739432176656151,0.607537361923327,0.0175438596491228,0.00909681611435997,0.580896686159844,0.0938628158844765,0.0921052631578947,0.18125,0.286725663716814,0.1002331002331,0.228395061728395,0.149819494584838,0.102870813397129,0.0625,0.0619469026548673,0.102564102564103,0.0308641975308642,0.756317689530686,0.805023923444976,0.75625,0.651327433628319,0.797202797202797,0.740740740740741,0.535262206148282,0.662227602905569,0.575,0.0289330922242315,0.00726392251815981,0.03125,0.00904159132007233,0.0108958837772397,0,0.497287522603978,0.644067796610169,0.54375
"C3I16",0.0523903077930583,0.02925877763329,0.143418467583497,0.554616384915475,0.804191224623445,0.416124837451235,0.414970453053185,0.00459619172685489,0.0814182534471438,0.328956007879186,0.0484581497797357,0.045135406218656,0.171052631578947,0.013215859030837,0.0159521435692921,0.283950617283951,0.156387665198238,0.140421263791374,0.105263157894737,0.590308370044053,0.570289132602193,0.160493827160494,0.795154185022026,0.81444332998997,0.723684210526316,0.39647577092511,0.413758723828514,0.555555555555556,0.402222222222222,0.413239719157472,0.513157894736842,0,0.00100300902708124,0.0789473684210526,0.0933333333333333,0.0802407221664995,0.0263157894736842,0.308888888888889,0.331995987963892,0.407894736842105
"C3I18",0.0880923450789793,0.0798149219201851,0.136087484811665,0.768652400231348,0.775820170109356,0.151532677848467,0.224541429475016,0.010752688172043,0.103099304237824,0.110689437065149,0.085972850678733,0.087431693989071,0.10377358490566,0.0368763557483731,0.101386481802426,0.0350877192982456,0.117647058823529,0.141165755919854,0.160377358490566,0.835140997830803,0.753899480069324,0.649122807017544,0.796380090497738,0.771402550091075,0.735849056603774,0.127982646420824,0.14471403812825,0.315789473684211,0.208144796380091,0.222652468538238,0.311320754716981,0.00678733031674208,0.0125847047434656,0.00943396226415094,0.0972850678733032,0.105517909002904,0.10377358490566,0.104072398190045,0.104549854791868,0.19811320754717
"C3I20",0.0500526870389884,0.0417344173441734,0.0547945205479452,0.908943089430894,0.895152792413066,0.0493224932249322,0.104689203925845,0.0054525627044711,0.0523446019629226,0.0468920392584515,0.0298879202988792,0.0483091787439614,0.35,0.0394218134034166,0.03125,0.25,0.037359900373599,0.0657004830917874,0.1,0.888304862023653,0.94140625,0.616666666666667,0.932752179327522,0.885990338164251,0.55,0.0722733245729304,0.02734375,0.133333333333333,0.106719367588933,0.0945812807881773,0.25,0.00395256916996047,0.000985221674876847,0.1,0.0316205533596838,0.0669950738916256,0.0666666666666667,0.0711462450592885,0.0266009852216749,0.0833333333333333
