Sujeto,Onset,Offset
Adultx,687029,687957
Adultx,688176,688311
Adultx,688412,690201
Niñx,688716,689205
Adultx,725790,728980
Niñx,727900,728305
Adultx,729790,729807
Niñx,729807,729824
Adultx,729824,729975
Niñx,729975,730465
Niñx,730482,739425
Adultx,731089,731190
Adultx,731460,732034
Adultx,737198,739324
Niñx,739560,742784
Niñx,742919,743762
Niñx,744420,747593
Adultx,745973,747255
Niñx,747863,751491
Adultx,748639,750833
Niñx,752200,753482
Niñx,753584,754022
Niñx,754967,754984
Adultx,754984,755035
Niñx,755035,755069
Adultx,755069,756047
Niñx,755085,755912
Niñx,755963,759490
Adultx,756216,756537
Adultx,756554,756570
Niñx,759743,760975
Adultx,761228,761970
Niñx,761970,764181
Adultx,762730,763742
Niñx,764637,765379
Niñx,765615,770273
Niñx,770391,771488
Adultx,772635,772838
Adultx,772973,773024
Niñx,773294,774610
Niñx,775032,781664
Adultx,779402,779841
Niñx,781866,783030
Niñx,783402,786287
Adultx,783621,784347
Adultx,785157,786000
Niñx,786794,789713
Niñx,790810,791130
Niñx,791957,793763
Adultx,792430,793392
Adultx,796530,800665
Niñx,798302,801390
Niñx,803095,804293
Niñx,805643,808714
Adultx,805879,806605
Adultx,807600,808343
Niñx,808967,809355
Niñx,813709,815599
Adultx,813810,815228
Niñx,816089,817388
Niñx,817844,818586
Niñx,818805,820881
Adultx,819666,819953
Niñx,821252,823564
Niñx,825539,826821
Niñx,830972,831023
Adultx,831023,831175
Niñx,831175,831310
Adultx,834854,834870
Niñx,834870,835022
Adultx,835022,835292
Niñx,835292,835377
Adultx,835377,835444
Adultx,836102,836912
Niñx,836912,836946
Adultx,836946,836963
Niñx,836963,837047
Adultx,837047,838937
Niñx,839140,842262
Adultx,842599,845282
Niñx,846025,846413
Niñx,847645,850581
Niñx,851290,853484
Adultx,851661,851931
Niñx,853905,854209
Niñx,855087,857922
Niñx,858040,858529
Niñx,858884,859964
Adultx,858900,859845
Adultx,859964,860031
Adultx,860976,861027
Niñx,864520,867608
Niñx,868519,869802
Adultx,869160,871101
Niñx,871101,872603
Adultx,874577,876180
Adultx,876484,876501
Niñx,876501,878138
Niñx,878627,879167
Niñx,879201,881985
Niñx,883049,884820
Adultx,883403,883622
Niñx,886964,892060
Niñx,896160,896987
Niñx,899907,900396
Niñx,902573,903653
Niñx,903687,903839
Niñx,903855,904277
Niñx,905087,906167
Niñx,906353,907180
Niñx,908310,909120
Niñx,910875,913694
Adultx,911500,912479
Niñx,913795,914031
Niñx,914385,914706
Niñx,914824,918773
Adultx,919802,919836
Niñx,919836,919853
Adultx,919853,919954
Niñx,919954,919971
Adultx,919971,920039
Niñx,920039,920410
Adultx,920410,920460
