Sujeto,Onset,Offset
Niñx,52664,54655
Niñx,55110,55296
Adultx,55296,55752
Niñx,55752,56055
Adultx,56832,57017
Niñx,57017,57034
Adultx,57405,58249
Adultx,60257,60460
Adultx,61287,66349
Niñx,61590,61962
Adultx,67024,67075
Adultx,67800,70450
Niñx,68594,69167
Niñx,69488,69657
Adultx,71074,73217
Adultx,73774,74922
Adultx,75293,76997
Adultx,78145,80271
Niñx,79022,80153
Adultx,81132,81773
Adultx,82600,84220
Adultx,84979,86363
Adultx,86481,89620
Niñx,88084,89468
Adultx,91105,92472
Niñx,93467,94092
Adultx,94193,94699
Niñx,94851,95340
Niñx,95999,96269
Adultx,96269,97652
Niñx,98378,99120
Adultx,99559,100167
Adultx,100994,102647
Adultx,104402,105668
Adultx,106394,106782
Adultx,107220,110292
Niñx,108857,109009
Adultx,111321,111642
Adultx,111895,112485
Adultx,112570,113127
Adultx,113835,118172
Niñx,114375,114426
Adultx,118274,119151
Adultx,119404,119792
Adultx,121615,123454
Adultx,124180,125361
Adultx,125412,125715
Adultx,126070,127639
Adultx,128820,129192
Adultx,129512,132263
Adultx,134069,134558
Adultx,135182,137629
Adultx,138507,139249
Adultx,140346,142658
Niñx,141848,142017
Adultx,143434,147720
Adultx,148075,150404
Adultx,151062,155871
Adultx,156614,157440
Adultx,157710,159027
Adultx,159685,160613
Adultx,160967,163684
Adultx,166165,166739
Adultx,171025,175682
Adultx,175767,176475
Adultx,177235,178264
Adultx,180593,181082
Adultx,181319,182449
Adultx,183310,185925
Adultx,187225,190583
Adultx,192287,193080
Adultx,194177,196185
Adultx,196725,197924
Adultx,198480,200185
Adultx,201147,202446
Adultx,202665,203239
Adultx,203830,204944
Adultx,205602,208386
Adultx,209331,215625
Adultx,219456,220705
Adultx,224265,225734
Adultx,226965,232956
Adultx,233294,237377
Adultx,237749,238103
Adultx,238373,239335
Adultx,239807,240938
Adultx,241309,242744
Adultx,242912,247739
Adultx,248515,252109
Niñx,251012,251249
Adultx,252126,252143
Adultx,252379,252700
Adultx,253729,254219
Adultx,254961,255349
Adultx,255805,258420
Adultx,258674,259146
Adultx,259635,261509
Niñx,262082,262538
Niñx,262724,262842
Adultx,262842,263112
Niñx,263112,263145
Adultx,263685,264968
Adultx,265120,269693
Adultx,271954,274080
Adultx,274722,278924
Adultx,280341,283345
Adultx,283784,284189
Adultx,285927,286349
Adultx,287040,288154
Adultx,289352,289943
Adultx,291090,291968
Adultx,293217,295140
Adultx,296609,300068
Adultx,300422,308016
Adultx,310733,311594
Adultx,316386,318141
Adultx,319373,322275
Adultx,322950,324014
Adultx,324520,325532
Adultx,325769,327203
Adultx,331574,332147
Adultx,333092,333750
Adultx,335134,336822
Adultx,337851,339066
Adultx,340433,344179
Niñx,342407,342677
Adultx,344652,345293
Adultx,346305,347335
Adultx,348094,349815
Adultx,351621,357679
Adultx,357966,362050
Niñx,370065,370504
Adultx,371669,375735
Niñx,376782,377170
Adultx,377474,377710
Adultx,378368,382907
Adultx,386080,387194
Adultx,389489,392644
Adultx,399141,401925
Adultx,405165,405368
Adultx,406684,408456
Adultx,409958,414565
Adultx,415122,419813
Adultx,420201,420927
Adultx,423239,425027
Adultx,425365,430478
Adultx,432520,432840
Adultx,432874,433937
Adultx,435996,444299
Adultx,444974,447404
Adultx,450053,453512
Adultx,454761,456482
Adultx,456955,457630
Adultx,459047,459773
Niñx,459081,459722
Adultx,460937,466877
Adultx,470607,479584
Adultx,480900,484208
Adultx,486284,486824
Adultx,488089,492021
Adultx,493084,493759
Adultx,493894,495362
Adultx,495514,501201
Adultx,502922,505504
Adultx,506196,507158
Adultx,507816,514077
Adultx,514600,515207
Adultx,516389,523004
Niñx,518515,518819
Adultx,524607,525467
Adultx,527020,530817
Niñx,527847,528201
Niñx,530344,530479
Adultx,530935,531610
Adultx,532504,533685
Niñx,533078,533635
Adultx,534850,535964
Adultx,536419,536892
Adultx,537094,537634
Adultx,539001,545194
Adultx,545414,547388
Adultx,548687,553058
Adultx,553530,556433
Adultx,556484,557749
Adultx,560449,564516
Adultx,564837,566676
Adultx,568043,569207
Adultx,570034,572447
Adultx,573494,575282
Adultx,580328,581087
Adultx,582775,583838
Adultx,585070,590858
Adultx,591634,595229
Adultx,595465,595684
Adultx,595971,596342
Adultx,596579,605134
Adultx,605522,606957
Adultx,608475,608931
Adultx,609184,610939
Adultx,613909,614601
Adultx,620457,623528
Adultx,623646,624085
Adultx,624270,624574
Adultx,625890,626228
Adultx,627122,628101
Adultx,628422,629552
Adultx,630261,631122
Adultx,631375,633974
Niñx,633974,634328
Adultx,634564,634969
Niñx,634969,636657
