,sync,n_gaze_face,a_gaze_face,n_gaze_mask,a_gaze_mask
0,False,True,True,True,True
1,False,True,True,True,True
2,False,True,False,True,False
3,False,True,True,True,True
4,False,True,True,True,True
5,False,True,True,True,True
6,False,False,False,True,False
7,False,True,False,True,False
8,False,True,False,True,False
9,False,True,False,True,False
10,False,True,False,True,False
11,False,True,True,True,True
12,False,True,True,True,True
13,False,True,True,True,True
14,False,True,False,True,False
15,False,True,False,True,False
16,False,True,False,True,False
17,False,True,False,True,False
18,False,True,False,True,False
19,False,True,False,True,False
20,False,True,True,True,True
21,False,True,False,True,False
22,False,True,True,True,True
23,False,True,True,True,True
24,False,True,True,True,True
25,False,True,True,True,True
26,False,True,True,True,True
27,False,True,True,True,True
28,False,True,True,True,True
29,False,True,False,True,True
30,False,True,False,True,False
31,False,True,False,True,False
32,False,True,False,True,False
33,False,True,True,True,True
34,False,True,True,True,True
35,False,True,False,True,True
36,False,True,True,True,True
37,False,True,True,True,True
38,False,True,True,True,True
39,False,True,False,True,False
40,False,True,False,True,False
41,False,True,True,True,True
42,False,True,False,True,False
43,False,True,False,True,False
44,False,True,True,True,True
45,False,True,True,True,True
46,False,True,True,True,True
47,False,True,True,True,True
48,False,True,True,True,True
49,False,True,True,True,True
50,False,True,True,True,True
51,False,True,True,True,True
52,False,True,True,True,True
53,False,True,False,True,False
54,False,True,False,True,False
55,False,True,False,True,False
56,False,True,False,True,False
57,False,True,False,True,False
58,False,True,False,True,False
59,False,True,False,True,False
60,False,True,True,True,False
61,False,True,False,True,False
62,False,True,False,True,False
63,False,True,False,True,False
64,,,,,
65,,,,,
66,,,,,
67,,,,,
68,,,,,
69,,,,,
70,,,,,
71,,,,,
72,,,,,
73,False,False,False,False,False
74,True,False,False,False,False
75,False,False,False,False,False
76,False,True,False,True,False
77,False,True,False,True,False
