Sujeto,Onset,Offset
Niñx,30220,36008
Adultx,30389,35940
Adultx,36902,41830
Adultx,42707,43045
Adultx,45812,46234
Adultx,46639,47415
Adultx,48614,48698
Adultx,49238,52275
Niñx,51179,51449
Niñx,53322,53423
Adultx,53423,54435
Niñx,53457,53963
Adultx,54655,56714
Niñx,54722,56494
Adultx,56849,58384
Niñx,57844,57895
Adultx,58485,62637
Adultx,63345,81267
Niñx,68442,68982
Niñx,69657,71209
Niñx,82414,82566
Adultx,82566,82650
Niñx,82650,82904
Adultx,82667,83055
Adultx,84507,85013
Niñx,85013,85131
Adultx,87510,88574
Adultx,88962,91240
Adultx,92202,93079
Adultx,93130,93855
Adultx,93974,93990
Adultx,94024,95172
Adultx,95543,97838
Adultx,98361,99239
Niñx,98479,99070
Adultx,99357,99374
Adultx,100335,106748
Niñx,100808,101348
Niñx,101415,101601
Niñx,105280,105567
Adultx,107136,107777
Adultx,108149,120417
Niñx,108284,108672
Niñx,111760,112502
Adultx,121244,121834
Adultx,123724,124028
Adultx,125159,126407
Adultx,127605,129816
Adultx,131875,132162
Adultx,132668,136144
Niñx,132837,133461
Niñx,133545,133714
Adultx,137089,137882
Niñx,138490,139165
Adultx,140565,141291
Niñx,140886,141477
Adultx,141713,144312
Adultx,145763,145864
Adultx,146067,148581
Adultx,153812,155162
Adultx,155618,155652
Adultx,156344,156816
Adultx,156850,157609
Adultx,159550,159634
Adultx,159972,160022
Adultx,160208,160326
Adultx,160360,160866
Niñx,160866,160967
Adultx,160967,160984
Niñx,160984,161085
Adultx,161085,161102
Niñx,161102,161963
Adultx,161963,162098
Niñx,162098,162233
Adultx,170974,172071
Adultx,182044,183040
Adultx,187596,190026
Adultx,190110,193452
Adultx,194228,194903
Adultx,195645,196894
Adultx,199493,200033
Adultx,245207,245460
Adultx,246372,249122
Adultx,256362,256480
Adultx,256514,256598
Adultx,256615,257762
Adultx,258353,258657
Adultx,315357,315762
Adultx,321989,324469
Adultx,336720,337412
Adultx,337547,338999
Adultx,339218,339252
Adultx,339319,339623
Adultx,340298,343960
Adultx,346187,347571
Adultx,348600,350102
Adultx,350507,352195
Adultx,352634,353511
Adultx,354135,360599
Niñx,358574,358709
Adultx,361071,361527
Adultx,365205,366724
Adultx,366893,367889
Adultx,370622,371972
Adultx,372276,372462
Adultx,372850,375752
Adultx,375989,376309
Adultx,377220,377372
Niñx,377372,377541
Adultx,447134,447809
Adultx,453175,455470
Adultx,455706,456702
Adultx,457225,457782
Adultx,459284,459722
Adultx,486975,488140
Adultx,488224,488241
Adultx,489237,490722
Adultx,495565,496341
Adultx,497320,498518
Adultx,498602,500864
Adultx,502821,504171
Adultx,513975,514026
Adultx,514094,514920
Adultx,514971,515005
Adultx,548805,549345
Adultx,550864,551809
Adultx,552400,554070
Niñx,553125,553244
Niñx,553260,553277
Niñx,553294,553362
Niñx,553379,553395
Adultx,554189,555032
Adultx,555657,559167
Niñx,555876,556163
Niñx,558846,558914
Adultx,559504,562879
Adultx,563352,563689
Adultx,564735,565529
Adultx,565815,567368
Adultx,571418,573645
Adultx,573747,574287
Adultx,574624,576244
Adultx,588360,591465
Adultx,592647,593305
Adultx,594520,594756
Adultx,597287,598300
Adultx,601455,602029
Adultx,614196,614618
Adultx,616154,616272
Adultx,616424,616440
Adultx,629704,630261
Adultx,634665,635374
Adultx,635847,637332
Adultx,639576,640791
Adultx,641702,642630
Adultx,644774,645398
Adultx,646039,647524
Adultx,664247,665024
Adultx,666002,668888
Adultx,669985,670491
Adultx,677055,678524
Adultx,685898,688463
Adultx,689189,690269
Adultx,692074,692412
Adultx,692817,693914
Adultx,697424,698554
Adultx,699381,699938
Adultx,702435,702824
Adultx,705372,706992
Adultx,707498,708342
Adultx,709793,710333
Adultx,711801,714282
Niñx,743121,743560
Adultx,758865,760097
Adultx,760114,760772
Adultx,765362,766358
Adultx,767303,768180
Adultx,779588,780719
