Sujeto,Onset,Offset
Adultx,79107,83444
Niñx,81199,81570
Niñx,82262,83309
Adultx,83646,84591
Niñx,84591,86430
Adultx,87375,90430
Niñx,87713,89974
Niñx,91527,92303
Adultx,93130,93585
Niñx,93585,95796
Adultx,95914,96859
Adultx,96977,97180
Niñx,97180,100386
Niñx,101162,102344
Niñx,102597,105179
Niñx,106275,110646
Adultx,107710,108857
Adultx,109313,111051
Adultx,111726,112705
Niñx,112705,113920
Adultx,113920,115827
Niñx,115675,117615
Niñx,118071,118797
Adultx,118915,121109
Niñx,121632,123572
Adultx,123758,124517
Niñx,125125,139165
Adultx,133377,133596
Adultx,139722,141730
Niñx,141460,147164
Niñx,151652,152648
Niñx,154673,155584
Adultx,155922,155955
Niñx,157154,159415
Niñx,160309,161187
Niñx,164562,164950
Niñx,166384,167650
Niñx,169624,169945
Niñx,171109,174839
Niñx,176475,180593
Adultx,181133,181167
Niñx,181909,185639
Adultx,188322,188457
Niñx,189300,191967
Adultx,191967,192051
Niñx,193536,197350
Niñx,198430,203459
Niñx,205180,207711
Niñx,211879,219152
Niñx,219507,224114
Niñx,224333,224468
Adultx,224468,224789
Niñx,224789,224839
Adultx,224839,225261
Niñx,225261,225464
Adultx,225464,225632
Adultx,225683,225700
Adultx,225784,225801
Niñx,225801,230020
Adultx,225835,226544
Adultx,229007,229463
Niñx,231150,232787
Niñx,234036,234407
Niñx,237124,237546
Niñx,238407,240735
Niñx,242744,245984
Niñx,248025,261137
Niñx,262960,266014
Niñx,267398,268596
Niñx,271043,272055
Niñx,274131,274435
Niñx,276443,277185
Niñx,278417,279295
Niñx,280425,281978
Niñx,284020,285859
Niñx,288188,291141
Niñx,294128,294685
Niñx,299072,301266
Niñx,301705,304152
Adultx,304152,304557
Adultx,304860,304911
Adultx,304962,305029
Niñx,305164,306835
Adultx,306666,307830
Niñx,308117,308691
Niñx,310277,313112
Niñx,324570,324587
Adultx,327017,327034
Niñx,327034,328519
Adultx,329667,330831
Niñx,330831,334088
Niñx,335269,338880
Adultx,338172,338205
Niñx,339134,339488
Adultx,352600,353545
Adultx,353562,353781
Adultx,354709,355114
Niñx,355114,356633
Niñx,358759,359940
Niñx,362100,369441
Niñx,370302,378402
Niñx,381203,381557
Niñx,384291,385337
Niñx,392003,393758
Adultx,393775,393792
Adultx,393876,394365
Adultx,395800,396795
Niñx,396660,402195
Niñx,402752,403512
Niñx,406819,409874
Niñx,412034,414497
Adultx,414497,414514
Adultx,414582,414615
Niñx,414615,414767
Adultx,414767,415037
Adultx,415290,415375
Adultx,415965,416033
Adultx,416286,416354
Niñx,416354,416522
Adultx,416522,416640
Niñx,417130,417585
Adultx,417585,417602
Adultx,418463,418480
Niñx,418480,418514
Adultx,418514,418530
Niñx,418530,418868
Niñx,418969,421028
Niñx,424403,428588
Adultx,427086,427626
Niñx,444197,446526
Niñx,448770,450897
Adultx,453411,454035
Adultx,454052,454204
Adultx,457259,460212
Niñx,459891,461123
Adultx,460920,464329
Niñx,464194,467012
Adultx,469510,470691
Niñx,471062,471282
Adultx,471282,471299
Adultx,474437,477137
Niñx,477390,479213
Adultx,481019,484377
Niñx,482217,485085
Adultx,484461,484478
Adultx,484647,484984
Adultx,485085,485237
Niñx,485625,490840
Adultx,495987,497708
Adultx,498265,504255
Niñx,503142,505454
Niñx,507698,527425
Adultx,523341,524725
Adultx,527610,528707
Adultx,529534,531846
Niñx,532335,533652
Adultx,534698,535154
Niñx,535559,536622
Adultx,542190,542882
Adultx,543540,544705
Adultx,545819,549244
Niñx,554948,556703
Niñx,559032,559622
Niñx,559977,560027
Niñx,560112,561647
Niñx,562761,563082
Niñx,564128,564550
Adultx,564955,565107
Adultx,565731,567014
Niñx,567014,570557
Adultx,567030,567047
Adultx,573494,573544
Adultx,573696,573797
Niñx,573797,573814
Adultx,573814,574911
Niñx,573983,574017
Adultx,576025,577628
Adultx,580142,581104
Niñx,581239,582049
Adultx,582353,585171
Niñx,587162,588259
Niñx,588411,588563
Niñx,594081,597760
Adultx,597152,597608
Niñx,598199,605843
Niñx,607514,612711
Niñx,614010,615124
Niñx,616795,617267
Niñx,626717,629738
Niñx,635408,642158
Adultx,643272,644655
Adultx,644757,646191
Niñx,646596,647794
Adultx,660501,662003
Adultx,664230,665867
Niñx,666340,669985
Adultx,670187,672060
Adultx,678540,679975
Niñx,679570,680565
Adultx,681426,682540
Adultx,686235,687906
Niñx,688159,688868
Adultx,689003,689594
Niñx,689695,695027
Adultx,701018,701102
Niñx,701102,701119
Adultx,701119,701170
Niñx,701170,702908
Adultx,703144,703735
Adultx,704106,705338
Niñx,705355,706553
Adultx,705422,705439
Adultx,706401,706435
Adultx,706519,706536
Adultx,706553,706570
Niñx,708679,709320
Adultx,710029,710299
Niñx,713016,714214
Adultx,714214,714585
Niñx,714585,715682
Niñx,716459,717150
Niñx,717960,722230
Adultx,722871,723074
Niñx,723074,724542
Adultx,724542,728997
Niñx,726246,726904
Adultx,734380,735561
Adultx,736287,739155
Adultx,739392,740640
Niñx,739847,740337
