Sujeto,Onset,Offset
Niñx,416522,417467
Niñx,421230,422074
Adultx,423306,427626
Adultx,428588,431811
Adultx,436840,437447
Niñx,439590,440738
Adultx,441447,441734
Adultx,447488,449175
Niñx,451302,453023
Adultx,453276,453411
Adultx,453614,455082
Adultx,455487,456229
Niñx,456752,457529
Adultx,457529,457545
Niñx,457545,457579
Adultx,457579,457613
Adultx,457680,461005
Niñx,469746,470522
Niñx,472058,472800
Adultx,478217,479820
Adultx,481525,482402
Adultx,485085,486064
Adultx,495345,496139
Niñx,497742,498197
Adultx,498771,499294
Niñx,499952,500610
Adultx,501404,502416
Niñx,503783,504357
Niñx,504964,505133
Niñx,505302,505454
Adultx,505454,505504
Adultx,506415,509267
Adultx,509740,512507
Niñx,514937,516439
Adultx,516051,517148
Niñx,520979,521721
Niñx,524421,526024
Niñx,530699,531576
Adultx,533432,533804
Niñx,533804,533939
Adultx,533939,533955
Niñx,533955,533972
Adultx,533972,534529
Adultx,536419,538630
Adultx,538917,539237
Adultx,541279,546612
Adultx,548164,549936
Adultx,552299,555336
Adultx,557074,557462
Niñx,557800,559622
Adultx,559977,560382
Adultx,562069,562845
Adultx,562930,563554
Niñx,563639,565140
Adultx,565377,565765
Adultx,566102,566389
Niñx,569916,570287
Adultx,570912,572987
Adultx,578978,579906
Adultx,580446,580784
Niñx,581999,583011
Niñx,584783,585593
Niñx,585762,586082
Niñx,586521,586555
Adultx,586555,587280
Adultx,587449,587787
Niñx,594165,594891
Adultx,595701,596815
Niñx,598890,600561
Adultx,602198,605202
Adultx,606197,612036
Adultx,612205,613960
Adultx,615141,615445
Niñx,616457,617740
Adultx,619512,620136
Niñx,620136,621216
Niñx,622448,623579
Adultx,623916,625840
Niñx,626177,626549
Adultx,626549,628574
Adultx,628793,629114
Adultx,629620,630632
Adultx,631139,631881
Adultx,632522,632860
Adultx,635391,635745
Adultx,635931,636437
Adultx,636589,637079
Adultx,637939,641517
Adultx,643947,644892
Adultx,648115,649077
Adultx,649718,651591
Adultx,652317,653903
Adultx,653937,654730
Niñx,655405,656637
Adultx,658189,661463
Adultx,661952,662644
Niñx,663269,664821
Adultx,664821,665850
Adultx,666002,668162
Adultx,668567,669074
Niñx,669833,670305
Adultx,671554,671959
Niñx,671959,671976
Adultx,671976,674187
Adultx,674609,675064
Adultx,675199,677815
Niñx,682844,683468
Adultx,683502,684379
Niñx,686202,686320
Niñx,686978,688244
Adultx,688530,691737
Niñx,690977,692007
Adultx,692007,692766
Niñx,694943,697525
Adultx,695702,695804
Adultx,695871,695905
Niñx,699904,701001
Niñx,702149,703634
Niñx,704393,705895
Adultx,708612,710924
Adultx,711497,711970
Adultx,714231,720120
Adultx,721099,722415
Niñx,721774,723479
Adultx,724845,725082
Adultx,725436,727832
Niñx,730296,730870
Adultx,732203,732996
Adultx,733705,737654
Adultx,740337,741079
Adultx,743121,743796
Niñx,745635,746091
Niñx,749129,751019
Adultx,753364,754630
Niñx,758815,759270
Niñx,760941,761633
Niñx,763017,764046
Adultx,763742,764147
Niñx,765143,767202
Adultx,767573,769665
Adultx,769952,770307
Adultx,771606,772349
Niñx,772349,772585
Adultx,772585,774120
Niñx,773260,773597
Adultx,774964,775690
Niñx,775268,776888
Adultx,776888,777479
Adultx,779453,780938
Adultx,782001,783368
Niñx,784971,786034
Niñx,786540,786996
Adultx,787890,790658
Adultx,792869,794117
Adultx,795113,795569
Adultx,796800,797526
Adultx,798083,798319
Adultx,798977,801542
Niñx,801542,802302
Adultx,802504,802639
Adultx,802943,803601
Adultx,803685,803989
Adultx,805424,805997
Adultx,806942,811279
Adultx,812174,813591
Niñx,816983,817219
Niñx,817979,818822
Niñx,818974,819025
Adultx,819025,820307
Niñx,824999,826298
Niñx,829555,830010
Niñx,830584,833217
Niñx,834128,834330
Niñx,834719,836507
Adultx,851189,853939
Adultx,854479,855779
Adultx,855829,855914
Adultx,855998,857517
Niñx,860993,862630
Adultx,862799,864486
Adultx,864840,868165
Niñx,870730,871692
Niñx,876231,877109
Niñx,881766,882863
Niñx,882880,883622
Niñx,885074,885462
Adultx,885934,886812
Adultx,887453,888010
Adultx,888263,889984
Niñx,889984,892465
Niñx,893342,894692
Niñx,905796,907180
Adultx,907619,911955
Niñx,910420,911230
Niñx,912681,912951
Niñx,920309,922604
Niñx,922772,923582
Niñx,925928,926029
Adultx,926029,928459
Adultx,928898,930113
Adultx,930518,930720
Adultx,932627,933100
Adultx,933589,934129
Niñx,952624,953654
Niñx,955442,956033
Adultx,956607,960690
Niñx,961264,961619
Adultx,961619,962226
Niñx,962412,963323
Adultx,976587,978055
Niñx,998271,999014
Niñx,1000600,1002574
Adultx,1002625,1002760
Adultx,1002777,1002827
Niñx,1007299,1007654
Niñx,1007687,1007738
Niñx,1007805,1007907
Niñx,1007924,1007974
Adultx,1011974,1012024
Niñx,1012024,1012244
Niñx,1012767,1013087
Adultx,1014015,1014893
Niñx,1015922,1015939
Adultx,1015939,1016024
Niñx,1016024,1016429
Adultx,1016429,1016597
Niñx,1016597,1016614
Niñx,1016817,1017407
Niñx,1021120,1023128
Niñx,1024292,1024394
Niñx,1041235,1042433
Niñx,1042669,1042754
Niñx,1042804,1043007
Adultx,1071087,1072707
Adultx,1073399,1074782
Adultx,1085228,1085565
Adultx,1088063,1088485
Niñx,1105579,1107419
Adultx,1107705,1109140
Niñx,1109207,1109781
Niñx,1110456,1113257
Niñx,1147497,1149977
Niñx,1161773,1161908
